Date,Headline,Sentiment,Predicted Sentiment
2024-08-21,Nate Silver and Maria Konnikova on the Wild World of Election Betting,neutral,
2024-08-21,JPMorgan Drops Proposal to Cut China’s Share in Key Emerging-Market Bond Index,neutral,
2024-08-21,RBI Governor Das Says Inflation Must Slow to 4% For a Rate Cut,neutral,
2024-08-21,Brazil Real Weakens as Central Banker Casts Doubt on Rate Hike,negative,
2024-08-21,DNC platform looks a lot like Bernie Sanders' agenda: James Freeman,neutral,
2024-08-21,Millennium Hires Elliott’s Hössler for Gas and Power Trading,neutral,
2024-08-21,Wall Street Will Scour Fed Minutes for Clues on the End of Balance-Sheet Unwind,neutral,
2024-08-21,"Markets are motivated by earnings, not elections: David Bahnsen",neutral,
2024-08-21,European Power Prices Turn Negative as Green Power Output Jumps,negative,
2024-08-21,Elliott Jumps to Front of Creditors Line in Debt Deal With Ex-McAfee Unit,positive,
2024-08-21,"Radical Changes to India Inflation Regime Are Risky, Study Shows",negative,
2024-08-21,Canada inflation cools to 40-month low of 2.5% in July,positive,
2024-08-21,Sugar Dips to 2022 Low on Supply Optimism,negative,
2024-08-21,"UK’s Low-Coupon Bond Rush Is Overdone, Says NatWest Markets",negative,
2024-08-21,Fed officials uneasy about job market as they get ready for Jackson Hole,negative,
2024-08-21,Kroger Kicks Off Dollar Bond Sale to Fund Albertsons Tie-Up,neutral,
2024-08-21,Citi Says Hedge Funds Are Using Dollars for New Carry Trades,neutral,
2024-08-21,"'Britain's Bill Gates': Who is Mike Lynch, the UK tech entrepreneur missing after superyacht sinks?",neutral,
2024-08-21,China Says 'Please Stop Buying Our Bonds',negative,
2024-08-21,Pensioners urged to claim as winter fuel support cut,negative,
2024-08-21,Disney drops bid to stop allergy death lawsuit over Disney+ terms,negative,
2024-08-21,South Africa to Unveil Private-Rail Investment Rules by February,neutral,
2024-08-21,Iran has become more and more aggressive: Gen. Jack Keane,negative,
2024-08-21,Investors who are chasing prices are at 'the wrong end' of the marketplace: Ted Oakley,negative,
2024-08-21,Russia's Oil Exports Maintain Downtrend as Sakhalin Flows Tumble,negative,
2024-08-21,Alaska Airlines’ Acquisition of Hawaiian Clears Key Antitrust Review,positive,
2024-08-21,Nigeria’s SEC to Licence Crypto Exchanges as Adoption Surges,positive,
2024-08-21,AstraZeneca Is a Cancer Leader. Obesity Could Be a Bonus.,positive,
2024-08-21,How McDonald's could be finding its mojo again,positive,
2024-08-21,US futures edge up to put 9th day of wins within reach,positive,
2024-08-21,UK Stock Outflows Leave Managers Stuck Figuring Out What to Sell,negative,
2024-08-21,"Stock market today: S&P 500, Nasdaq futures edge up to put another winning day within reach",positive,
2024-08-21,Russian Oil Takes Long Route to Asia After Switches Near Egypt,neutral,
2024-08-21,South Sudan State Takes Over Oil Fields Abandoned by Petronas,neutral,
2024-08-21,Stock market today: S&P 500 eyes a return to its longest win streak this year,positive,
2024-08-21,"Numbers Don't Lie: Women Thrived Under Trump, Suffered Under Harris",negative,
2024-08-21,"US, Allies Condemn China's Actions Against Philippine Vessels In South China Sea",negative,
2024-08-21,What's Really Happening With Monkeypox,neutral,
2024-08-21,WTI Extends Losses After API Reports Small (Surprise) Crude Build,negative,
2024-08-21,What Has The Fed Done To Our Lives?,neutral,
2024-08-21,"China On The Verge: Welfare State Crumbles, Explosion In Social Unrest As Youth Unemployment Soars, Strikes Surge",negative,
2024-08-21,"Have You Seen Kamala's Proposed Radical Cabinet? Eric Holder, Rahm Emanuel, And More...",negative,
2024-08-21,Gold Hits New Record High As Kamu-nism/Growth-Scare Spoils Stocks' Party,positive,
2024-08-21,"Mpox Stocks Have Popped, But Pickings Are Slim For The Discerning Investor",negative,
2024-08-21,"U. Illinois Has 42 ""Illegal"" Race-, Sex-Based Scholarships: Federal Complaint",negative,
2024-08-21,Harris Proposes Raising Corporate Tax Rate To 28 Percent,negative,
2024-08-21,How restrictive are “real” interest rates?,neutral,
2024-08-21,The Truth About High Prices and Increasing Prices,neutral,
2024-08-21,The Share of People Seeking a Job Is the Highest Level Since 2014,positive,
2024-08-21,Lower Gasoline Prices cause Americans to feel better Economically,positive,
2024-08-21,Tuesday links: meaningless noise,negative,
2024-08-21,Nuclear War Just Got Closer,negative,
2024-08-21,Research links: falling for something,neutral,
2024-08-21,The Strategic Edge of Allocating to Venture Capital,positive,
2024-08-21,"Transcript: Mike Green, Simplify Asset Management",neutral,
2024-08-21,Is Consumer Spending or Services Really Two-Thirds of the Economy?,neutral,
2024-08-21,Webtoon: The Story You Don't Want To Miss,positive,
2024-08-21,Jackson Hole 2024: Curb Your Enthusiasm For Big Rate Cuts,negative,
2024-08-21,"Two years ago today, the Inflation Reduction Act (IRA) was signed into law",neutral,
2024-08-21,2024 Jackson Hole Preview: Rate Paradox As Possible Discussion Point,neutral,
2024-08-21,Are Utilities The New Must-Own Equity Sector?,neutral,
2024-08-21,Why vilify the oil and gas industry? Because It Deserves to Be . . .,negative,
2024-08-21,Macro Briefing: 20 August 2024,neutral,
2024-08-21,"ArcelorMittal: Further Upside In Steel, Investing More",positive,
2024-08-21,IGLD: Gold Participation With An Attractive Yield,positive,
2024-08-21,Debunking the Martin Armstrong and Seymour Hersh Nord Stream Story,neutral,
2024-08-19,Ares Capital: Why Investors Should Be Wary Of Rising Recession Risks,negative,
2024-08-19,Calculated Risk on Vacation until Sept 5th,neutral,
2024-08-19,A Recession The Yield Curve Predicted (Again),negative,
2024-08-20,"Stock Market News, Aug. 19, 2024: S&P 500 Closes Higher, Fueled by Broad-Based Gains",positive,
2024-08-20,Harris and Trump campaigns see the child tax credit as the economic boost it is,positive,
2024-08-20,Stock futures are flat after S&P 500 posts longest win streak since November,neutral,
2024-08-20,Detroit’s mayor says building affordable housing now ‘part of the culture of the city’,positive,
2024-08-20,Saudi Stock Exchange Looks to Asian Investors to Boost Liquidity,positive,
2024-08-20,Amundi Says Yen Will Strengthen to 140 as Historic Weakness Ends,positive,
2024-08-20,"Harris campaign blasts Trump’s tariffs, as he hits her over how she’ll fund her economic plans",negative,
2024-08-20,"Wall St ends higher, extending rally ahead of Jackson Hole",positive,
2024-08-20,"Harley-Davidson bails on DEI, following activist pressure",negative,
2024-08-20,S&P 500 Spikes to Notch Its Longest Rally in 2024: Markets Wrap,positive,
2024-08-20,Stocks close higher as Wall Street awaits Powell’s Jackson Hole speech this week,positive,
2024-08-20,Kroger becomes latest company to take aim at FTC’s in-house judges,neutral,
2024-08-20,Steward Accuses Landlord MPT of Interfering With Hospital Sales,negative,
2024-08-20,Harris says her economic plan will 'pay for itself',neutral,
2024-08-20,"Property Downturn Creating Best Opportunity in Decades, Gloor Says",positive,
2024-08-20,Charles Payne: Federal Reserve flip-flopping is worrisome,negative,
2024-08-20,"S&P 500, Nasdaq notch longest win streaks of 2024",positive,
2024-08-20,Powell now faces a very different rates dilemma,neutral,
2024-08-20,"Palo Alto Networks’ earnings beat comes as a relief, and the stock moves higher",positive,
2024-08-20,Rapid retreat of the VIX is a fantastic long-term buying opportunity:  Danielle Shay,positive,
2024-08-20,Traders Need Fed’s Rate-Cut Signal to Keep Stocks Rallying,neutral,
2024-08-20,I am being more patient with my stock picks over the next few weeks: Kenny Polcari,positive,
2024-08-20,Nvidia’s stock is up 30% from August lows — and earnings could further its momentum,positive,
2024-08-20,US consumers are as strapped as they can be: E.J. Antoni,negative,
2024-08-20,US Gives Tiny Canadian Firm Electra $20 Million to Build Cobalt Plant,positive,
2024-08-20,London City Airport passenger cap to rise by 2.5m,positive,
2024-08-20,Circle K’s Deal Machine Kicks Into Higher Gear With 7-Eleven Bid,positive,
2024-08-20,Why Goldman Sachs is no longer worried about a recession,positive,
2024-08-20,US vacationers are pulling back,negative,
2024-08-20,"Americans Growing Worried About Losing Their Jobs, Labor Survey Shows",negative,
2024-08-20,Harris' price control plan is a 'terrible idea' and creates shortages: David Bahnsen,negative,
2024-08-20,Quantum Capital Seals $1.8 Billion Deal for Caerus Oil and Gas,positive,
2024-08-20,Options Traders Hedge for Dollar Losses Ahead of Jackson Hole,negative,
2024-08-20,Kamala Harris' energy policies punish the meat industry: Chris Young,negative,
2024-08-20,Gold Bars Are Worth a Million Dollars for the First Time,positive,
2024-08-20,AMD Deal Shows AI Chip Business Isn't Just About Chips,positive,
2024-08-20,Stock market today: S&P 500 on track for 8th daily win as wait for Powell begins,positive,
2024-08-20,Kevin O'Leary tears into Harris' 'inflationary' economic agenda: 'We're getting Bidenomics 2.0',negative,
2024-08-20,"Stock market today: Dow rises 200 points, S&P 500 advances as wait for Powell begins",positive,
2024-08-20,Nigeria Owes State Oil Firm $4.9 Billion Fuel-Subsidy Debt,negative,
2024-08-20,Almin Karamehmedovic Named President of ABC News,positive,
2024-08-20,Pakistan Says Mpox Patient Not Carrying Dangerous New Variant,positive,
2024-08-20,"Uber's AI efforts are 'paying off,' R 'Ray' Wang says",positive,
2024-08-20,Kroger Plans Minimum 7-Tranche Bond Sale for Albertsons Deal,neutral,
2024-08-20,Who is British tech tycoon Mike Lynch?,neutral,
2024-08-20,"Stock market today:  S&P 500, Nasdaq, Dow rise as wait for Powell begins",positive,
2024-08-20,Carl Icahn to Pay $2 Million to Settle S.E.C. Charges,negative,
2024-08-20,Germany’s China Exports Slip Below Those to Poland in First Half,negative,
2024-08-20,Sudan Peace Talks to Continue in Switzerland Even as Army Stays Away,neutral,
2024-08-20,Saudi Wealth Fund’s Returns Boosted by Global Markets Rally,positive,
2024-08-20,Corporate America isn't talking about a recession,neutral,
2024-08-20,Stocks step higher as wait for Powell begins,positive,
2024-08-20,Jefferies-Led Bank Group Sweetens Terms on Loan for Label Maker,positive,
2024-08-20,GM laying off staff in software and services division,negative,
2024-08-20,Turkish State Banks Step In to Boost Lira Ahead of Rates Meeting,positive,
2024-08-20,US ESG Bond Market Facing Slow Death as Sales Hit Five-Year Low,negative,
2024-08-20,Goldman’s Rubner Says the ‘Pain Trade’ for US Stocks Is Higher,positive,
2024-08-20,UK tech tycoon among six missing after yacht sinks,negative,
2024-08-20,S&P 500 opens near record highs as wait for Powell begins,positive,
2024-08-20,Somalia Traders Shut Businesses to Protest IMF-Backed Sales Tax,negative,
2024-08-20,Harris' 'pure socialist' economic ideas lead to 'misery' for Americans: Kevin Hassett,negative,
2024-08-20,"AMD, Palantir, FuboTV: Top stocks making news today",neutral,
2024-08-20,India’s Patra Says Early Easing to Push Inflation Out of Control,negative,
2024-08-20,Chile's GDP down 0.6% in Q2 from previous quarter,negative,
2024-08-20,SPAC Veteran Klein to Shutter Another Blank Check Firm After Deal Break,negative,
2024-08-20,Icahn Reaches $2 Million SEC Settlement After Margin Loans Probe,neutral,
2024-08-20,331 Swiss International passengers get stranded 20 hours in Kazakhstan after plane goes off runway,negative,
2024-08-20,European shares yo-yo after best week in three months; defence stocks drop,neutral,
2024-08-20,Turkey’s Eren Secures $850 Million Loan for New UK Paper Mill,positive,
2024-08-20,ETF Dealmaking Continues With Bitwise Acquisition of ETC Group,positive,
2024-08-20,Fed to deliver three 25 quarter-point rate cuts this year; recession unlikely,positive,
2024-08-20,British Tech Tycoon Mike Lynch Among Missing Tourists After Luxury Yacht Sinks,negative,
2024-08-20,Agriculture Trader The Andersons Names Bill Krueger as CEO,positive,
2024-08-20,"Kenya Airways Swings Into Interim Profit, First Time in Decade",positive,
2024-08-20,JPMorgan Says Companies Relisting In US Get Passive Fund Boost,positive,
2024-08-20,331 Swiss International passengers get stranded 20 hours in Kazakhstan after plan goes off runway,negative,
2024-08-20,"Summer Dealmaking Heats Up as 7-Eleven, Pop Tarts Drive M&A Wave",positive,
2024-08-20,Cocoa Climbs as Traders Focus on Crop Prospects in West Africa,positive,
2024-08-20,What Business Wants to Learn About Kamala Harris’s Policies,neutral,
2024-08-20,Ted Baker: What went wrong for the fashion label?,negative,
2024-08-20,"Israeli Shekel Slides, Volatility Jumps on Elusive Cease-Fire",negative,
2024-08-20,"Why the economy is slowing, not breaking",neutral,
2024-08-20,Europe Faces Diesel Deluge as Giant Supertankers Bring Fuel,negative,
2024-08-20,China Court Accepts Liquidation Hearing Against Evergrande Unit,negative,
2024-08-20,Goldman Sachs AM Preps £1 Billion Private Debt for SLR Consulting,neutral,
2024-08-20,Hong Kong’s CK Infrastructure Sees Thin Trading in London Debut,neutral,
2024-08-20,US futures steady as wait for Powell begins,neutral,
2024-08-20,Week ahead: All eyes on the Fed at Jackson Hole,neutral,
2024-08-20,Japanese Megabank SMFG Got Thrown Out With the Bath Water,negative,
2024-08-20,Levered Trade That Blew Up in 2008 Gets a $600 Million ETF Redo,negative,
2024-08-20,"For A Democrat, The American Heartland's Normalcy Is A Terrifying Dystopia",negative,
2024-08-20,Where DNCs And RNCs Have Taken Place,neutral,
2024-08-20,"Forty Centuries Of Failure: Price Controls, Debasement, & Tyranny",negative,
2024-08-20,"Local Cop, Not Secret Service, Shot Trump Rally Shooter First",neutral,
2024-08-20,Carry Trade Trap: The Real Reason Why The Fed Has Waited So Long To Cut Rates,negative,
2024-08-20,Blinken Praises Netanyahu's Acceptance Of Gaza Truce Deal That Doesn't Exist,negative,
2024-08-20,"Real hourly wages, median income, and aggregate payrolls: update for July",neutral,
2024-08-20,LA Port Traffic Increased Sharply Year-over-year in July,positive,
2024-08-20,"The Party Of Chaos Is ""A Clique Of Scared-Stiff Tyrants Running Scams On Their Own People""",negative,
2024-08-20,How to Coach Yourself to Trading Success,positive,
2024-08-20,Stocks Extend Win-Streak Ahead Of J-Hole; Kam-unist Manifesto Accelerates Dollar-Collapse,neutral,
2024-08-20,SEC Slaps Carl Icahn With Disclosure Fines In Margin-Loan Probe,negative,
2024-08-20,Nord Stream Pipeline Blowback: Germany to Stop All New Aid to Ukraine,negative,
